Id,Frequency,Recency,Lifetime,MonetaryValue
15454.0,1,3896,3896,179.10000000000002
15044.0,22,3553,3896,7629.3799999999965
17937.0,7,3542,3896,4301.22
14608.0,4,3538,3896,1785.1499999999999
17618.0,3,3539,3896,971.5800000000002
14505.0,11,3551,3896,5818.699999999986
18037.0,6,3688,3896,70.02
13198.0,8,3544,3895,3384.0899999999974
12540.0,19,3553,3895,13309.039999999992
13225.0,8,3537,3895,6083.040000000002
15361.0,1,3895,3895,418.9200000000001
15689.0,2,3653,3895,254.1
14290.0,6,3545,3895,2307.4499999999994
13209.0,11,3564,3895,5820.16
13999.0,15,3544,3895,3865.2600000000034
14498.0,5,3576,3895,1957.3200000000004
15854.0,12,3538,3895,2974.6499999999974
16701.0,18,3542,3895,5150.270000000002
16927.0,3,3649,3895,543.0500000000001
17990.0,3,3770,3895,630.84
14544.0,2,3558,3895,2024.4500000000005
17338.0,10,3551,3895,6612.179999999995
17231.0,14,3546,3895,3127.820000000003
17799.0,11,3556,3895,3026.0799999999967
14565.0,6,3629,3895,3073.7700000000023
16726.0,5,3560,3895,1382.0200000000013
17303.0,1,3895,3895,250.03999999999994
14639.0,8,3586,3895,2952.3400000000024
17611.0,19,3537,3895,3947.8699999999994
17179.0,3,3712,3895,711.79
17524.0,1,3895,3895,145.0
12476.0,20,3535,3895,6546.580000000007
17293.0,9,3542,3895,1875.1100000000006
17890.0,2,3856,3895,602.0900000000005
17375.0,4,3724,3895,372.49999999999983
17371.0,3,3551,3895,423.8899999999998
17969.0,2,3700,3895,228.2
15159.0,34,3535,3895,18573.68000000001
13211.0,3,3544,3895,1197.4199999999998
15777.0,5,3775,3895,1021.6100000000001
14525.0,13,3542,3895,4221.369999999997
13324.0,12,3566,3894,7072.799999999994
13802.0,6,3672,3894,3906.2700000000013
13948.0,1,3894,3894,101.99999999999999
13008.0,2,3857,3894,178.47
14206.0,2,3773,3894,308.25999999999993
16202.0,1,3894,3894,365.27000000000004
16442.0,3,3535,3894,616.79
18075.0,14,3557,3894,2538.7200000000007
15468.0,5,3569,3894,438.46
16570.0,15,3542,3894,3622.9500000000007
14524.0,9,3565,3894,1867.6800000000007
18141.0,1,3894,3894,-35.400000000000006
12434.0,4,3618,3894,765.1899999999999
16810.0,2,3726,3894,275.64
14961.0,12,3544,3894,7006.580000000002
17041.0,4,3560,3894,1065.7700000000002
16458.0,18,3536,3894,3482.7400000000002
16083.0,2,3634,3894,1317.6200000000003
16262.0,1,3894,3894,-31.65
17194.0,2,3807,3894,262.62
14057.0,18,3557,3894,6147.4000000000015
14871.0,4,3537,3894,522.3799999999997
13178.0,11,3560,3894,5725.470000000003
18044.0,11,3538,3894,2085.649999999999
16812.0,1,3894,3894,479.3500000000001
16191.0,25,3536,3894,4913.32
12370.0,4,3585,3894,3545.689999999998
14298.0,45,3537,3894,50862.43999999997
17158.0,3,3566,3894,1266.9699999999993
14415.0,18,3535,3894,5811.559999999999
16899.0,6,3541,3894,1281.5599999999997
16531.0,7,3556,3894,1244.5900000000001
17404.0,18,3538,3894,30300.819999999992
16556.0,7,3600,3894,3313.79
16805.0,2,3707,3894,460.58999999999986
16503.0,5,3640,3894,1421.4300000000005
17739.0,8,3545,3894,2786.05
13238.0,5,3545,3894,680.8300000000002
12829.0,3,3856,3894,253.05
13097.0,14,3566,3894,5893.319999999993
12867.0,10,3560,3894,3986.2199999999953
15392.0,5,3538,3894,1515.7299999999996
13846.0,4,3558,3894,847.6100000000004
14401.0,14,3538,3893,4039.9799999999987
16145.0,18,3542,3893,3741.9799999999955
17629.0,9,3539,3893,1784.1200000000008
14150.0,2,3569,3893,658.6400000000001
13496.0,3,3544,3893,617.93
13611.0,4,3623,3893,1158.2000000000003
16954.0,9,3534,3893,2085.0800000000004
17454.0,4,3726,3893,517.5300000000002
17449.0,8,3536,3893,2504.8599999999997
17230.0,11,3798,3893,3466.6700000000005
12865.0,3,3560,3893,1548.0699999999993
15950.0,5,3535,3893,1705.2599999999989
15512.0,2,3689,3893,121.0
17525.0,1,3893,3893,422.70000000000005
13458.0,22,3541,3893,9537.919999999998
14426.0,16,3552,3893,3918.9000000000005
16003.0,5,3563,3893,2735.3700000000003
13092.0,6,3604,3893,459.83
13426.0,12,3534,3893,3550.6999999999975
15101.0,3,3542,3893,310.03
17033.0,3,3620,3893,1030.1399999999999
13221.0,2,3774,3893,847.4100000000001
14201.0,9,3594,3893,688.0400000000001
17692.0,5,3661,3893,733.4399999999999
15822.0,2,3537,3893,885.4699999999999
16134.0,3,3555,3893,603.6900000000002
17551.0,1,3893,3893,306.84
18050.0,1,3893,3893,74.4
14913.0,4,3569,3893,1227.4300000000005
12666.0,1,3893,3893,-227.44
15641.0,4,3639,3893,1887.2000000000005
13124.0,3,3623,3893,3866.3299999999977
17214.0,7,3594,3893,984.1199999999997
15456.0,3,3817,3893,447.2200000000001
15062.0,4,3605,3893,987.8599999999999
12928.0,5,3569,3893,2062.6999999999994
15727.0,7,3550,3893,5178.960000000001
17980.0,3,3699,3893,811.4499999999999
15290.0,21,3538,3893,7803.77
17752.0,1,3893,3893,80.64
15615.0,27,3544,3893,10360.03999999999
12577.0,4,3569,3893,595.4000000000003
17044.0,3,3542,3893,897.43
13829.0,1,3893,3893,-102.0
17633.0,6,3565,3893,1242.3399999999997
13266.0,19,3545,3893,3717.6699999999996
17820.0,2,3725,3893,-24.049999999999997
15664.0,2,3584,3893,358.63000000000005
17189.0,2,3640,3893,384.3999999999999
17496.0,1,3892,3892,271.04999999999995
16607.0,16,3551,3892,3038.670000000001
13317.0,9,3598,3892,2140.0699999999993
13890.0,14,3535,3892,1860.8599999999992
17001.0,11,3534,3892,3989.5700000000006
15246.0,2,3772,3892,514.1500000000001
16996.0,9,3564,3892,1427.46
15482.0,16,3549,3892,6568.719999999998
16037.0,3,3803,3892,855.0200000000001
14841.0,6,3587,3892,3295.7599999999993
16670.0,17,3550,3892,4022.4600000000028
16985.0,11,3551,3892,5461.620000000001
16705.0,29,3534,3892,13946.129999999988
16470.0,5,3585,3892,757.44
14414.0,8,3625,3892,1485.1300000000003
15563.0,7,3542,3892,1319.6899999999998
12980.0,12,3689,3892,7092.06
16746.0,19,3538,3892,6694.310000000009
14878.0,9,3546,3892,1485.5400000000006
16743.0,8,3563,3892,2191.8400000000006
17146.0,3,3639,3892,749.78
12877.0,12,3537,3892,1535.7700000000007
15394.0,4,3543,3892,2183.54
14621.0,6,3535,3892,1765.76
15379.0,8,3703,3892,3631.89
14309.0,10,3542,3892,2319.6800000000007
17288.0,7,3543,3892,1419.7300000000012
14709.0,14,3549,3892,4911.140000000007
15157.0,5,3537,3892,1869.500000000001
17744.0,7,3537,3892,2291.079999999999
16316.0,12,3598,3892,2755.5600000000004
15620.0,6,3584,3892,1524.4
15789.0,1,3892,3892,351.3
16560.0,3,3555,3892,816.5099999999998
13534.0,43,3536,3892,5613.080000000015
17580.0,3,3786,3892,215.72000000000003
14777.0,2,3538,3892,-17.45
15759.0,3,3752,3892,253.04000000000002
14373.0,1,3892,3892,76.55
18176.0,2,3887,3892,448.65
15366.0,2,3609,3892,602.5100000000001
14735.0,34,3537,3892,5807.69
16271.0,6,3536,3892,1423.2899999999997
18223.0,27,3535,3892,6315.230000000003
15532.0,6,3559,3892,1517.0800000000029
16816.0,4,3637,3892,417.06000000000006
16684.0,31,3538,3892,65892.07999999999
14334.0,9,3550,3892,2539.4600000000005
16945.0,19,3555,3892,4345.500000000007
14643.0,3,3704,3892,668.6100000000001
15197.0,5,3542,3892,656.4399999999998
14220.0,2,3781,3892,632.4
13874.0,1,3892,3892,540.45
18260.0,8,3706,3892,2595.000000000001
17848.0,9,3615,3892,901.2000000000003
17392.0,2,3840,3892,457.91
12348.0,4,3609,3892,1797.24
14985.0,2,3732,3892,296.7499999999999
13004.0,22,3545,3891,5613.429999999999
14560.0,24,3541,3891,2174.1800000000007
12931.0,20,3555,3891,33462.810000000005
13627.0,7,3593,3891,1624.0200000000002
12551.0,1,3891,3891,168.0
12782.0,6,3538,3891,2273.3200000000015
14769.0,10,3536,3891,10641.600000000006
15780.0,3,3717,3891,475.28000000000003
12417.0,12,3537,3891,3578.8
17315.0,43,3534,3891,6204.459999999995
16711.0,5,3537,3891,1651.0299999999995
12726.0,7,3562,3891,2609.1000000000004
15204.0,1,3891,3891,316.58000000000004
17888.0,10,3552,3891,525.78
17007.0,7,3584,3891,877.4300000000001
15160.0,1,3891,3891,158.16000000000003
14016.0,5,3688,3891,4328.46
13033.0,1,3891,3891,190.54999999999998
12691.0,6,3562,3891,1035.8
13869.0,4,3657,3891,3104.9500000000035
14146.0,6,3542,3891,2949.57
12705.0,14,3549,3891,6814.240000000004
16885.0,3,3549,3891,471.50999999999965
17913.0,2,3592,3889,411.6
12668.0,6,3541,3889,3743.180000000002
14472.0,8,3637,3889,1936.8400000000013
17358.0,2,3837,3889,365.84999999999985
16686.0,9,3581,3889,3043.4799999999987
18245.0,8,3541,3889,2507.5599999999995
17343.0,1,3889,3889,193.63999999999996
18256.0,1,3888,3888,-50.1
16153.0,5,3583,3888,1824.2300000000002
12377.0,2,3849,3888,1628.1199999999997
14646.0,77,3535,3888,279489.0199999999
12944.0,2,3569,3888,604.51
15312.0,5,3609,3888,921.1000000000001
14099.0,12,3550,3888,3092.9700000000003
14113.0,8,3537,3888,1377.92
13104.0,6,3537,3888,1098.48
17204.0,9,3703,3888,1352.9100000000003
13027.0,6,3647,3888,6912.0
17621.0,4,3555,3888,1336.1
17090.0,8,3538,3888,2041.850000000001
14119.0,1,3888,3888,-19.9
15527.0,10,3552,3888,2348.819999999999
18097.0,7,3541,3888,2692.85
15460.0,1,3888,3888,216.76
15034.0,11,3549,3887,4277.659999999998
12423.0,9,3534,3887,1849.1100000000001
12678.0,13,3576,3887,17588.260000000002
15208.0,6,3535,3887,867.62
17306.0,21,3544,3887,8600.730000000005
14737.0,3,3537,3887,1164.55
13029.0,3,3564,3887,1247.5
16270.0,1,3887,3887,1141.2399999999996
13487.0,3,3591,3887,575.4000000000001
12515.0,1,3887,3887,383.7
17400.0,5,3660,3887,2129.9600000000023
17593.0,6,3537,3886,3911.5599999999995
13953.0,7,3541,3886,3515.6800000000003
14533.0,9,3558,3886,1812.6200000000006
12734.0,1,3886,3886,110.39999999999999
14944.0,14,3563,3886,5842.950000000003
17239.0,2,3846,3886,379.95000000000005
14532.0,4,3770,3886,932.8499999999997
12383.0,6,3718,3886,1839.3099999999997
15562.0,1,3885,3885,134.55
15587.0,4,3584,3885,913.6800000000002
13922.0,1,3885,3885,172.24999999999997
13817.0,2,3563,3885,382.9799999999999
12585.0,4,3768,3885,1982.809999999999
13165.0,2,3580,3885,1021.4799999999999
13304.0,1,3885,3885,300.4199999999999
13313.0,5,3556,3873,1555.3199999999993
16875.0,9,3598,3873,2023.47
16282.0,1,3873,3873,168.3
12957.0,12,3538,3873,3979.0400000000022
14462.0,15,3597,3873,1965.9000000000003
13397.0,6,3606,3873,1539.1799999999998
13680.0,5,3535,3873,2202.3099999999995
12483.0,13,3551,3873,2327.130000000001
15164.0,3,3602,3873,843.0499999999997
17457.0,5,3660,3873,1737.6999999999998
14732.0,10,3542,3873,2686.3399999999997
14221.0,10,3576,3873,3427.849999999999
14553.0,5,3553,3873,859.27
13253.0,2,3690,3873,1030.3999999999999
17389.0,43,3534,3873,31300.080000000016
12578.0,4,3555,3872,2753.3599999999988
15841.0,6,3598,3872,1209.1000000000004
16112.0,4,3677,3872,195.74
13629.0,11,3557,3872,7792.36
16600.0,6,3538,3872,813.5200000000001
15661.0,2,3851,3872,309.8
16532.0,3,3551,3872,6748.8
15266.0,1,3872,3872,119.30000000000001
14653.0,7,3535,3872,1947.5499999999997
16771.0,5,3567,3872,2246.8100000000013
17585.0,4,3643,3872,1133.0700000000004
15046.0,16,3543,3872,5064.01
13082.0,10,3660,3872,3595.4800000000005
15464.0,1,3872,3872,1048.8500000000006
18226.0,14,3572,3871,5192.100000000004
18062.0,3,3707,3871,720.5200000000001
12415.0,26,3558,3871,123725.44999999987
12503.0,1,3871,3871,-1126.0
17368.0,9,3557,3871,1349.5200000000011
14258.0,10,3543,3871,12650.079999999996
15719.0,14,3566,3871,5043.959999999997
13368.0,2,3790,3871,623.4
17634.0,9,3570,3871,2361.9700000000034
16676.0,5,3567,3871,1558.7199999999998
16424.0,2,3725,3871,82.56
18283.0,16,3537,3871,2094.880000000003
12735.0,2,3849,3871,779.5699999999998
13764.0,3,3604,3871,1521.7600000000002
13656.0,2,3698,3871,379.65000000000003
12413.0,5,3600,3871,694.15
14312.0,6,3580,3871,1611.5899999999995
13280.0,3,3656,3871,814.8600000000001
15845.0,10,3551,3871,3650.8699999999994
16094.0,6,3545,3871,1041.83
13187.0,1,3871,3871,236.01999999999995
16567.0,2,3728,3870,865.5999999999999
14828.0,3,3730,3870,2139.76
12530.0,5,3593,3870,1623.6299999999994
16551.0,3,3629,3870,922.12
16889.0,3,3728,3870,1578.6700000000005
16473.0,4,3698,3870,314.86
13750.0,5,3587,3870,1647.2599999999998
12501.0,2,3849,3870,2089.68
15607.0,1,3870,3870,104.76
15139.0,2,3773,3870,178.96000000000006
12489.0,1,3870,3870,334.92999999999995
17707.0,2,3719,3870,152.39999999999998
18198.0,21,3538,3870,5083.060000000003
12484.0,8,3566,3870,4495.27
18179.0,6,3543,3870,1793.1700000000008
17284.0,7,3594,3870,1641.6800000000019
13233.0,2,3608,3870,605.1200000000001
14889.0,1,3870,3870,135.9
12480.0,4,3562,3870,3281.6300000000015
14672.0,2,3768,3870,765.55
13593.0,6,3642,3870,1990.2800000000009
13162.0,5,3656,3868,1644.9899999999996
13183.0,9,3541,3868,3957.7800000000016
17095.0,6,3556,3868,1088.1999999999994
12939.0,8,3598,3868,11581.8
15611.0,15,3543,3868,1568.3900000000003
17114.0,10,3539,3868,747.2199999999997
15059.0,11,3574,3868,1325.8200000000006
16326.0,15,3539,3868,3085.9600000000046
17128.0,1,3868,3868,157.09
14761.0,2,3592,3868,255.90000000000003
17555.0,2,3553,3868,483.25999999999993
12651.0,1,3868,3868,114.00000000000003
16735.0,7,3612,3868,2269.2099999999996
16833.0,4,3535,3868,1106.5299999999997
17800.0,9,3571,3868,1199.01
16748.0,5,3551,3868,1515.8999999999992
14755.0,12,3543,3868,4965.379999999999
16549.0,10,3544,3868,4154.639999999994
13565.0,2,3553,3868,240.22000000000006
15799.0,3,3609,3868,884.1400000000002
18032.0,1,3868,3868,73.5
13451.0,6,3560,3868,2916.45
14794.0,9,3536,3868,1272.11
12539.0,5,3556,3867,3852.4999999999986
12500.0,13,3557,3867,4206.2699999999995
18171.0,7,3592,3867,1208.5099999999995
16279.0,4,3555,3867,1496.6800000000005
12524.0,8,3543,3867,4485.719999999999
17811.0,51,3538,3867,7677.709999999991
16850.0,1,3867,3867,332.40999999999997
14321.0,5,3544,3867,1530.749999999999
15326.0,1,3867,3867,311.71
17849.0,4,3752,3867,605.8
13672.0,6,3835,3867,-71.45999999999998
14229.0,5,3585,3867,1450.6
13107.0,5,3578,3867,1524.0700000000004
16497.0,6,3583,3867,2965.690000000001
16303.0,4,3559,3867,5305.829999999999
15281.0,12,3592,3867,2239.9499999999994
12736.0,1,3866,3866,234.00000000000003
13473.0,3,3594,3866,417.53999999999996
14320.0,3,3740,3866,343.11
12393.0,4,3606,3866,1582.6000000000004
17742.0,2,3647,3866,355.11
16351.0,1,3866,3866,153.9
12601.0,6,3723,3866,569.5600000000001
13144.0,1,3866,3866,110.94999999999999
15346.0,1,3866,3866,252.42000000000004
15370.0,8,3574,3866,2360.55
12643.0,6,3662,3866,3344.6400000000003
14295.0,2,3574,3866,154.7
16034.0,3,3730,3866,437.69999999999993
17365.0,8,3546,3866,4801.559999999999
15189.0,53,3535,3866,15802.140000000009
14669.0,3,3775,3866,1269.9900000000002
18095.0,2,3846,3866,580.05
15518.0,13,3598,3866,1911.890000000001
15749.0,4,3769,3866,21535.9
14209.0,7,3544,3866,2067.1300000000006
15569.0,5,3637,3866,1375.7100000000003
12728.0,4,3605,3866,836.3299999999999
17569.0,1,3866,3866,344.13999999999993
13784.0,11,3543,3866,2462.7899999999995
12724.0,4,3539,3866,1031.4099999999999
13862.0,10,3552,3866,2187.3100000000013
16791.0,8,3563,3866,1706.2800000000022
16235.0,6,3574,3866,858.4099999999996
14270.0,1,3865,3865,492.6499999999999
12665.0,2,3858,3865,61.75
12523.0,13,3535,3865,1745.5700000000006
16655.0,6,3551,3865,3794.519999999997
16359.0,12,3541,3865,1460.3699999999994
16554.0,7,3537,3865,641.5500000000001
12359.0,6,3541,3865,6245.530000000006
15939.0,16,3623,3865,6102.259999999999
14587.0,10,3552,3865,1598.2400000000007
14715.0,4,3558,3865,867.3800000000001
14185.0,1,3865,3865,197.65
12437.0,19,3535,3865,4896.659999999998
14040.0,15,3574,3865,3542.1899999999996
12652.0,2,3856,3865,914.5299999999997
14514.0,3,3595,3865,1055.35
15171.0,2,3858,3865,1034.5
14167.0,4,3573,3865,574.8399999999999
17048.0,6,3649,3865,864.3199999999998
17364.0,12,3534,3865,4455.729999999996
13284.0,2,3856,3864,196.15
16500.0,6,3538,3864,400.86
12951.0,8,3542,3864,1042.0700000000002
15835.0,4,3578,3864,954.0899999999996
18190.0,3,3726,3864,274.51
13993.0,12,3566,3864,3409.6600000000003
14114.0,2,3807,3864,386.53
15447.0,1,3864,3864,155.17
16315.0,1,3864,3864,226.37
14978.0,5,3606,3864,1931.4200000000028
16395.0,5,3594,3864,1486.9000000000003
15510.0,1,3864,3864,250.0
13614.0,4,3558,3864,1610.460000000001
13246.0,7,3552,3864,1922.1000000000008
15687.0,11,3542,3864,2981.499999999999
16493.0,6,3606,3863,1329.6600000000005
12490.0,10,3539,3863,5417.9299999999985
12672.0,1,3863,3863,225.9
13385.0,1,3863,3863,534.5700000000002
15626.0,2,3608,3863,675.8000000000001
12553.0,14,3542,3863,3652.2500000000014
15213.0,3,3852,3863,325.04999999999995
14175.0,7,3585,3863,3108.0600000000018
18106.0,1,3863,3863,430.6999999999999
15033.0,11,3538,3863,2571.020000000001
14329.0,14,3542,3863,4928.740000000004
16401.0,20,3535,3861,4061.239999999999
16206.0,4,3588,3861,537.06
13782.0,6,3546,3861,911.9999999999992
12924.0,5,3622,3861,929.9500000000003
16593.0,3,3584,3861,330.0299999999999
13700.0,10,3560,3861,2265.119999999999
13064.0,4,3546,3861,1119.4900000000005
13048.0,5,3548,3861,1805.9099999999994
18069.0,7,3560,3861,2021.8200000000004
13634.0,5,3567,3861,1575.1600000000003
16843.0,17,3576,3861,10183.820000000007
17064.0,3,3592,3861,859.3500000000003
17609.0,6,3574,3861,1103.9200000000003
15673.0,4,3622,3861,2881.0200000000013
12626.0,13,3557,3860,6388.3499999999985
14976.0,8,3591,3860,765.8599999999997
12388.0,6,3549,3860,2780.6600000000003
13527.0,8,3567,3860,2263.76
15696.0,12,3567,3860,2644.46
15316.0,1,3860,3860,165.0
12673.0,2,3539,3860,610.52
15296.0,10,3578,3860,3610.3100000000004
17988.0,8,3545,3860,191.17
12820.0,4,3537,3860,942.3399999999999
13001.0,15,3538,3860,9797.920000000013
14101.0,6,3607,3860,5976.79
14238.0,1,3860,3860,146.85
17730.0,15,3537,3860,5288.829999999997
13929.0,3,3703,3860,802.8499999999999
14657.0,5,3551,3860,838.2700000000001
13859.0,1,3860,3860,201.16
18212.0,1,3860,3860,248.41999999999993
14292.0,14,3541,3860,4819.329999999998
13883.0,9,3535,3860,2538.749999999999
18233.0,1,3859,3859,440.0
17018.0,2,3574,3859,920.0999999999998
14242.0,2,3768,3859,280.55
12356.0,3,3556,3859,2811.4300000000007
12346.0,2,3859,3859,0.0
13898.0,1,3859,3859,155.93
16948.0,3,3672,3859,435.02
16997.0,3,3822,3859,702.0
12527.0,3,3615,3859,348.71000000000004
15395.0,1,3859,3859,107.45000000000002
12510.0,2,3676,3859,982.57
13693.0,2,3859,3859,-32.0
13263.0,35,3535,3859,7454.069999999956
14428.0,7,3541,3859,1230.1400000000003
12451.0,6,3544,3858,8933.519999999999
12422.0,3,3629,3858,803.5599999999998
17708.0,2,3721,3858,267.08000000000004
14090.0,1,3858,3858,76.32000000000001
15606.0,11,3591,3858,2422.64
15831.0,4,3592,3858,747.7599999999999
13310.0,6,3542,3858,1083.63
14916.0,5,3604,3858,1264.8399999999997
17602.0,8,3536,3858,5050.769999999997
14572.0,10,3537,3858,2803.690000000001
13502.0,3,3550,3857,292.0
14784.0,2,3560,3857,289.99
15938.0,5,3646,3857,404.58
12637.0,10,3601,3857,5953.25
17418.0,2,3576,3857,463.4600000000001
14779.0,3,3814,3857,386.1499999999999
16321.0,7,3606,3857,230.70000000000007
15262.0,1,3857,3857,178.95000000000002
17862.0,1,3857,3857,330.9
16892.0,7,3535,3857,496.8399999999997
12402.0,1,3857,3857,225.6
17771.0,2,3590,3857,245.81
15422.0,2,3857,3857,97.7
14770.0,2,3766,3857,876.4199999999997
16912.0,14,3557,3857,2528.670000000001
15174.0,1,3856,3856,135.75
14895.0,24,3541,3856,11020.260000000007
12594.0,11,3571,3856,3320.2199999999984
17504.0,10,3740,3856,2745.28
16387.0,1,3856,3856,94.36
12664.0,10,3542,3856,4863.879999999999
16618.0,6,3565,3856,2630.6400000000012
17277.0,2,3761,3856,1065.3500000000001
14088.0,14,3544,3856,50415.49
17094.0,2,3852,3856,270.19999999999993
14692.0,5,3671,3856,582.0500000000001
12970.0,4,3541,3856,452.23999999999995
17889.0,2,3746,3856,203.87
17644.0,17,3535,3856,2768.9799999999996
17714.0,1,3854,3854,153.0
12916.0,5,3672,3854,2982.350000000001
17769.0,12,3546,3854,3960.6299999999997
14450.0,3,3714,3854,483.25
16085.0,5,3557,3854,981.5099999999999
13659.0,3,3731,3854,1550.8500000000008
15167.0,1,3854,3854,162.99999999999997
15443.0,8,3535,3854,3212.159999999999
14224.0,4,3644,3854,1050.1200000000001
13742.0,14,3550,3854,3102.420000000001
17673.0,7,3535,3854,1622.2200000000016
12727.0,9,3544,3854,3947.7000000000003
14068.0,1,3854,3854,265.85
13068.0,2,3544,3853,344.0
14368.0,1,3853,3853,155.00000000000003
15497.0,3,3551,3853,1259.7
12559.0,3,3844,3853,536.2099999999999
13819.0,3,3835,3853,1140.35
14501.0,3,3598,3853,190.30999999999997
14782.0,1,3853,3853,200.10000000000002
17861.0,9,3537,3853,2059.2000000000007
14439.0,1,3853,3853,2661.24
18161.0,6,3544,3853,1612.7899999999997
15820.0,1,3853,3853,206.98000000000002
18136.0,4,3597,3853,761.8299999999998
16660.0,5,3550,3853,810.45
12693.0,6,3654,3853,830.9599999999997
12625.0,3,3745,3853,2614.3199999999997
13396.0,4,3555,3853,1325.2899999999997
12935.0,8,3536,3853,2156.4499999999994
16730.0,4,3586,3853,702.79
14541.0,8,3592,3853,1461.6499999999999
13551.0,1,3853,3853,91.80000000000001
12421.0,5,3549,3853,806.2700000000002
15797.0,4,3647,3853,2207.4
15052.0,1,3853,3853,215.78
14130.0,1,3853,3853,483.85999999999996
15222.0,1,3852,3852,585.0
13615.0,2,3846,3852,399.9900000000001
13901.0,5,3606,3852,2867.2
13158.0,4,3628,3852,1201.0600000000004
14257.0,6,3585,3852,3087.27
15218.0,11,3544,3852,5756.890000000001
15110.0,7,3557,3852,970.2499999999999
14534.0,25,3536,3852,4075.349999999999
15967.0,2,3557,3852,418.8299999999999
16757.0,1,3852,3852,106.83
12854.0,5,3612,3852,1289.1500000000003
13815.0,5,3556,3852,4014.9099999999985
18008.0,9,3604,3852,2116.19
18277.0,2,3592,3852,97.63
14389.0,5,3542,3852,999.7199999999998
13703.0,1,3852,3852,99.5
15339.0,3,3600,3852,557.5699999999998
12744.0,10,3585,3852,9120.39
16222.0,1,3852,3852,846.7200000000007
14341.0,9,3579,3852,2166.3799999999983
13168.0,5,3570,3852,1310.14
16943.0,3,3745,3852,816.7299999999999
17515.0,4,3565,3852,639.0199999999998
17082.0,2,3567,3852,2003.8500000000008
14248.0,1,3852,3852,302.58
12609.0,3,3612,3852,1126.8500000000001
13002.0,1,3852,3852,120.94999999999999
16133.0,46,3537,3852,14305.66
13049.0,2,3598,3852,656.6800000000002
14548.0,2,3684,3851,652.8
13405.0,3,3608,3851,572.4509999999999
14049.0,6,3550,3851,5639.149999999996
16043.0,4,3571,3851,773.9900000000004
15812.0,5,3641,3851,1801.14
13837.0,2,3745,3851,271.24000000000007
17118.0,1,3851,3851,157.02
14616.0,3,3776,3851,406.08000000000004
14233.0,5,3577,3851,1447.5100000000007
17075.0,5,3551,3851,813.7700000000001
16714.0,4,3752,3851,911.5299999999993
13098.0,41,3535,3851,28658.880000000012
17027.0,7,3612,3851,848.5899999999997
12591.0,1,3851,3851,452.84999999999985
17786.0,2,3619,3851,278.74
16124.0,2,3850,3851,187.15000000000003
16409.0,5,3570,3851,2028.8800000000017
13754.0,2,3685,3851,282.6
15227.0,5,3570,3851,1219.4
12997.0,7,3556,3851,1197.94
15215.0,6,3578,3851,615.99
16918.0,7,3583,3851,1043.3399999999997
16882.0,3,3600,3851,705.1199999999998
14442.0,5,3535,3850,1544.6200000000001
16496.0,4,3542,3850,1562.2200000000003
12764.0,1,3850,3850,1693.8800000000003
17311.0,2,3612,3850,1384.8500000000001
15910.0,8,3534,3850,1232.1799999999996
16949.0,7,3537,3850,1161.2700000000002
14970.0,4,3602,3850,1592.06
14701.0,12,3544,3850,2486.219999999999
12645.0,5,3567,3850,1755.3800000000006
12468.0,3,3677,3850,724.04
16767.0,11,3564,3850,5580.599999999999
14738.0,9,3573,3850,1289.9399999999998
17540.0,3,3542,3850,570.4
14239.0,13,3577,3850,2323.5000000000014
18125.0,5,3563,3850,1141.3399999999992
13328.0,1,3850,3850,1308.48
15549.0,4,3611,3850,1655.76
15864.0,8,3556,3850,1769.7800000000002
14662.0,4,3562,3850,771.1700000000003
17180.0,6,3590,3850,780.3800000000001
15057.0,2,3809,3849,1489.5
12574.0,1,3849,3849,218.45000000000002
13330.0,3,3626,3849,1140.9299999999996
13552.0,16,3600,3849,3539.530000000001
12853.0,9,3641,3849,1881.6999999999998
13538.0,7,3577,3849,1280.85
16755.0,5,3648,3849,1484.6300000000003
14133.0,5,3663,3849,590.3399999999999
16523.0,28,3535,3849,9295.670000000007
14659.0,12,3542,3849,2456.5300000000007
13141.0,6,3618,3849,2385.7999999999993
15365.0,9,3559,3849,1330.4500000000005
13707.0,2,3801,3849,806.4100000000004
13709.0,17,3537,3849,6249.110000000003
17329.0,2,3548,3849,523.11
14805.0,4,3549,3847,554.65
16897.0,3,3833,3847,213.03000000000014
15579.0,2,3602,3847,348.5999999999999
14595.0,6,3553,3847,1740.6000000000001
13161.0,1,3847,3847,112.75
15415.0,1,3847,3847,572.8099999999998
17431.0,1,3847,3847,403.30000000000007
17463.0,6,3550,3847,1881.3600000000017
14502.0,14,3553,3847,2351.02
12528.0,8,3543,3846,1922.2800000000009
15448.0,1,3846,3846,494.64000000000004
17314.0,11,3558,3846,2514.76
17373.0,4,3574,3846,646.9200000000001
18145.0,4,3546,3846,2861.5500000000006
14467.0,4,3551,3846,598.7599999999999
12908.0,4,3592,3846,246.0
15144.0,18,3542,3846,6530.040000000007
14776.0,13,3585,3846,2195.5799999999995
16403.0,2,3836,3846,161.04999999999998
16407.0,10,3546,3846,2126.9300000000017
17619.0,1,3846,3846,218.52000000000004
12778.0,7,3553,3846,804.2300000000001
17256.0,2,3641,3846,239.99999999999997
17604.0,2,3751,3846,309.36
14006.0,3,3649,3846,962.1899999999999
13600.0,1,3846,3846,219.51999999999998
15058.0,11,3559,3846,2124.9900000000025
17147.0,6,3556,3845,1679.6400000000003
13881.0,22,3537,3845,16989.519999999993
